Model_ID,Density_Factor,Height,Number_People,Land_Area_km2,WLC_MtCO2,Plot_Area_m2,Street_Area_m2,Green_Area_m2,NDLR_WLC,NDHR_WLC,DLR_WLC,DHR_WLC,HOUSE_WLC,NDLR_Total,NDHR_Total,DLR_Total,DHR_Total,HOUSE_Total
336,24.560000000000002,57.36,19951,0.462731,4.87436891548,208955.75,101011.75,152763.5,0.146445227,3.034317546,0.203594672,1.311076086,0.178898366,6,19,14,34,18,
337,19.73,57.99,19955,0.475202,4.38915916916,182317.75000000003,117459.24999999994,175425.00000000006,0.182909168,2.512606857,0.270004568,1.324182596,0.099417964,7,18,23,32,12,
338,36.94,69.35,19991,0.379356,7.672746151479999,268640.75000000006,88371.49999999997,22343.749999999964,0.573892053,5.397434583,0.107234163,1.499136786,0.095018218,20,39,9,39,8,
339,31.130000000000003,64.46,19956,0.505827,8.67888174516,303477,164695.5,37654.5,0.794106529,6.188224302,0.200711928,1.434712056,0.061086464,29,46,19,36,7,
340,33.94,68.97,19951,0.744323,14.67785112984,469921,200417.5,73984.5,0.730437633,12.253864518,0.230374905,1.312036514,0.151078014,27,87,21,36,19,
341,30.620000000000005,58.29,19954,0.566572,8.30381887176,325131.25,153154.99999999994,88285.75000000004,0.697665667,5.912334246,0.234478464,1.313212663,0.146082506,29,44,15,32,19,
342,27.97,65.01,19953,0.779346,12.25525998768,396708,235629.99999999997,147008.00000000003,0.498727793,10.062749433,0.207794153,1.300433707,0.185492554,17,60,21,34,23,
343,22.14,62.34,19951,0.48602,5.4188955406,205744,119092.25,161183.75,0.390670066,3.330567216,0.126548126,1.479152835,0.091918416,14,22,10,39,12,
344,21.6,61.58,19968,0.530912,5.86107097096,219311.50000000003,134217.99999999994,177382.50000000006,0.166076464,3.997880022,0.193333498,1.407228602,0.096509912,7,25,15,36,12,
345,34.23,73.31,19958,0.736241,15.051745978280001,473661.0000000001,230846.49999999988,31733.5,0.892058825,12.46202361,0.127949128,1.44501204,0.124643476,31,89,12,39,12,
346,32.48,66.56,20045,0.623223,10.63736922884,371788.25,198986.75,52448.000000000015,0.462268981,8.470493307,0.090113584,1.411619279,0.20282422,17,58,9,36,23,
347,29.330000000000002,72.66,19978,0.773231,14.14449654648,416300.25,267097,89833.75,0.334588819,12.113583711,0.238599818,1.346487606,0.111174734,16,75,17,36,15,
348,30.04,65.18,19960,0.941108,15.68669844364,505360.5,310054,125693.5,0.845038262,13.148830398,0.240252791,1.231417736,0.221083968,31,78,19,34,30,
349,28.110000000000003,65.11,19950,0.73874,10.9666837412,379669.25,214819.25,144251.5,0.816476764,8.458175238,0.262651479,1.261074955,0.168246206,25,59,18,33,16,
350,29.23,69.53,19958,0.971185,15.1188616328,520975.75,288749.25,161460,0.634458109,12.791683035,0.181973973,1.223843459,0.286825362,22,100,16,32,27,
351,30.12,65.77,19970,1.094591,18.55627912728,589642.25,315607.5,189341.25,1.023886659,15.83755626,0.141632938,1.258776379,0.294339324,34,94,11,33,40,
